fico,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_util,total_acc,annual_inc,emp_length,home_ownership,loan_amnt,int_rate,term,grade,purpose,state_gdp_2012,default,dti_w,annual_inc_w,loan_amnt_w,state_gdp_2012_w,log_income,log_state_gdp,fico_10,dti_5,loan_amnt_1000
672.0,11.24,0.0,0.0,0.0,59.7,41.0,51900.0,2 years,RENT,6000.0,14.65,36,C,credit_card,334555.5,0,11.24,51900.0,6000.0,334555.5,10.857093336791094,12.72055806406985,67.2,2.248,6.0
692.0,27.96,0.0,0.0,0.0,57.0,27.0,36441.6,5 years,OWN,7000.0,10.74,36,B,debt_consolidation,1410447.8,1,27.96,36441.6,7000.0,1410447.8,10.503493698993246,14.159417800586231,69.2,5.5920000000000005,7.0
757.0,17.04,0.0,0.0,0.0,44.8,22.0,52520.0,7 years,RENT,18000.0,10.74,60,B,debt_consolidation,244114.4,0,17.04,52520.0,18000.0,244114.4,10.868968368601042,12.405392246857383,75.7,3.408,18.0
662.0,15.65,1.0,0.0,0.0,85.4,15.0,48000.0,6 years,OWN,8000.0,18.25,36,D,credit_card,2144089.6,0,15.65,48000.0,8000.0,2144089.6,10.778977123006351,14.578225591344385,66.2,3.13,8.0
667.0,16.64,1.0,2.0,0.0,80.0,20.0,75000.0,4 years,OWN,22800.0,20.5,36,E,debt_consolidation,1410447.8,1,16.64,75000.0,22800.0,1410447.8,11.225256725762893,14.159417800586231,66.7,3.3280000000000003,22.8
742.0,20.48,0.0,1.0,0.0,49.1,17.0,75000.0,10+ years,RENT,11000.0,7.62,36,A,debt_consolidation,1410447.8,0,20.48,75000.0,11000.0,1410447.8,11.225256725762893,14.159417800586231,74.2,4.096,11.0
672.0,18.95,0.0,0.0,0.0,89.5,17.0,58000.0,4 years,RENT,16000.0,20.99,60,E,debt_consolidation,445120.7,0,18.95,58000.0,16000.0,445120.7,10.968215530759236,13.006100760325612,67.2,3.79,16.0
677.0,14.04,0.0,0.0,0.0,87.5,18.0,40000.0,10+ years,RENT,18000.0,20.5,60,E,debt_consolidation,444478.2,0,14.04,40000.0,18000.0,444478.2,10.596659732783579,13.00465628886389,67.7,2.808,18.0
672.0,22.57,0.0,2.0,0.0,51.6,29.0,26000.0,5 years,OWN,10000.0,15.81,36,C,medical,418742.3,0,22.57,26000.0,10000.0,418742.3,10.165890277802454,12.94501097389265,67.2,4.514,10.0
682.0,11.98,0.0,0.0,0.0,90.4,10.0,50000.0,10+ years,RENT,5000.0,13.11,36,B,debt_consolidation,274540.5,0,11.98,50000.0,5000.0,274540.5,10.819798284210286,12.522854070032228,68.2,2.396,5.0
702.0,22.69,0.0,1.0,0.0,65.9,34.0,90000.0,7 years,MORTGAGE,35000.0,17.99,36,D,credit_card,640663.1,0,22.69,90000.0,35000.0,640663.1,11.407576060361786,13.370259012711182,70.2,4.538,35.0
677.0,15.35,0.0,1.0,0.0,92.1,17.0,73000.0,10+ years,MORTGAGE,27000.0,19.22,36,D,credit_card,1410447.8,0,15.35,73000.0,27000.0,1410447.8,11.19822841866684,14.159417800586231,67.7,3.07,27.0
687.0,24.52,0.0,0.0,0.0,84.0,21.0,44000.0,2 years,MORTGAGE,3200.0,10.74,36,B,credit_card,274540.5,0,24.52,44000.0,3200.0,274540.5,10.691967639914864,12.522854070032228,68.7,4.904,3.2
672.0,16.64,0.0,3.0,0.0,63.1,18.0,36000.0,7 years,RENT,10000.0,15.81,36,C,credit_card,519569.0,0,16.64,36000.0,10000.0,519569.0,10.491301994830229,13.160754900720871,67.2,3.3280000000000003,10.0
697.0,17.04,0.0,0.0,0.0,90.7,20.0,55000.0,3 years,MORTGAGE,12000.0,13.11,36,B,debt_consolidation,400623.3,1,17.04,55000.0,12000.0,400623.3,10.915106645867503,12.900776863278333,69.7,3.408,12.0
677.0,18.26,0.0,0.0,0.0,92.6,21.0,70000.0,10+ years,RENT,10000.0,13.99,36,C,debt_consolidation,73676.7,0,18.26,70000.0,10000.0,73676.7,11.156264806643742,11.207441881652548,67.7,3.652,10.0
682.0,9.68,0.0,0.0,0.0,41.5,10.0,46800.0,2 years,RENT,13500.0,13.11,36,B,debt_consolidation,1323400.8,0,9.68,46800.0,13500.0,1323400.8,10.753659849198824,14.095715345063464,68.2,1.936,13.5
682.0,16.68,0.0,2.0,0.0,70.6,33.0,100000.0,4 years,MORTGAGE,10000.0,14.65,36,C,debt_consolidation,540882.4,0,16.68,100000.0,10000.0,540882.4,11.51293546492023,13.200957158968144,68.2,3.336,10.0
777.0,0.92,0.0,3.0,0.0,1.8,18.0,70500.0,10+ years,OWN,28000.0,8.9,36,A,home_improvement,2144089.6,1,1.05,70500.0,28000.0,2144089.6,11.163382173096926,14.578225591344385,77.7,0.21000000000000002,28.0
667.0,8.64,0.0,1.0,1.0,82.4,8.0,60000.0,10+ years,MORTGAGE,4250.0,16.29,36,C,wedding,768722.9,1,8.64,60000.0,4250.0,768722.9,11.002116507732017,13.552485845448977,66.7,1.7280000000000002,4.25
702.0,6.49,0.0,0.0,0.0,81.1,13.0,56000.0,4 years,MORTGAGE,10000.0,10.74,36,B,debt_consolidation,444478.2,0,6.49,56000.0,10000.0,444478.2,10.933124826700707,13.00465628886389,70.2,1.298,10.0
672.0,11.44,0.0,0.0,0.0,68.3,12.0,19200.0,10+ years,RENT,8875.0,14.65,36,C,debt_consolidation,1323400.8,0,11.44,19200.0,8875.0,1323400.8,9.862717639992917,14.095715345063464,67.2,2.288,8.875
697.0,7.42,0.0,1.0,0.0,53.8,14.0,101500.0,4 years,RENT,16300.0,14.65,36,C,debt_consolidation,296272.5,0,7.42,101500.0,16300.0,296272.5,11.527823929632195,12.59903491791456,69.7,1.484,16.3
692.0,8.75,2.0,0.0,0.0,81.9,42.0,100000.0,1 year,RENT,16000.0,13.67,36,B,debt_consolidation,768722.9,0,8.75,100000.0,16000.0,768722.9,11.51293546492023,13.552485845448977,69.2,1.75,16.0
687.0,24.18,0.0,2.0,0.0,74.1,34.0,118000.0,10+ years,MORTGAGE,35000.0,21.97,60,E,debt_consolidation,400623.3,0,24.18,118000.0,35000.0,400623.3,11.678448377988165,12.900776863278333,68.7,4.836,35.0
742.0,13.98,0.0,1.0,0.0,57.1,29.0,45000.0,6 years,MORTGAGE,4400.0,7.62,36,A,other,268068.2,0,13.98,45000.0,4400.0,268068.2,10.714439990727769,12.498996704730999,74.2,2.7960000000000003,4.4
682.0,22.39,4.0,2.0,0.0,45.9,27.0,130000.0,< 1 year,MORTGAGE,9600.0,14.65,36,C,home_improvement,233481.2,0,22.39,130000.0,9600.0,233481.2,11.775297421715827,12.36085683893104,68.2,4.478,9.6
672.0,8.62,0.0,0.0,0.0,82.0,18.0,77500.0,9 years,MORTGAGE,10000.0,13.99,36,C,debt_consolidation,519569.0,1,8.62,77500.0,10000.0,519569.0,11.258046118484,13.160754900720871,67.2,1.7239999999999998,10.0
662.0,12.0,0.0,0.0,0.0,71.0,5.0,15000.0,4 years,RENT,3000.0,17.27,36,D,vacation,1323400.8,0,12.0,16000.0,3000.0,1323400.8,9.680406499268875,14.095715345063464,66.2,2.4,3.0
692.0,31.98,1.0,0.0,0.0,44.5,37.0,66000.0,1 year,RENT,18000.0,18.25,60,D,credit_card,640663.1,0,31.694400000000005,66000.0,18000.0,640663.1,11.097425172408931,13.370259012711182,69.2,6.338880000000001,18.0
687.0,14.46,0.0,0.0,0.0,51.1,23.0,54000.0,1 year,RENT,6400.0,12.12,36,B,debt_consolidation,2144089.6,0,14.46,54000.0,6400.0,2144089.6,10.896757843893464,14.578225591344385,68.7,2.8920000000000003,6.4
747.0,20.85,0.0,1.0,0.0,37.2,30.0,50000.0,< 1 year,MORTGAGE,20000.0,8.9,36,A,major_purchase,268068.2,0,20.85,50000.0,20000.0,268068.2,10.819798284210286,12.498996704730999,74.7,4.17,20.0
672.0,26.46,0.0,0.0,0.0,95.4,22.0,40000.0,10+ years,MORTGAGE,14800.0,19.22,36,D,debt_consolidation,2144089.6,0,26.46,40000.0,14800.0,2144089.6,10.596659732783579,14.578225591344385,67.2,5.292,14.8
702.0,17.88,0.0,0.0,0.0,67.8,18.0,30000.0,3 years,RENT,10000.0,10.74,36,B,debt_consolidation,2144089.6,0,17.88,30000.0,10000.0,2144089.6,10.308985993422082,14.578225591344385,70.2,3.5759999999999996,10.0
677.0,24.12,0.0,0.0,0.0,60.6,14.0,30000.0,6 years,MORTGAGE,7125.0,13.67,36,B,debt_consolidation,445120.7,0,24.12,30000.0,7125.0,445120.7,10.308985993422082,13.006100760325612,67.7,4.824,7.125
732.0,21.06,0.0,1.0,0.0,59.5,63.0,84232.0,< 1 year,MORTGAGE,7000.0,7.9,36,A,credit_card,67635.7,0,21.06,84232.0,7000.0,67635.7,11.34134204743877,11.121891229140765,73.2,4.212,7.0
792.0,19.24,0.0,0.0,0.0,22.1,28.0,81000.0,1 year,MORTGAGE,12375.0,6.03,36,A,debt_consolidation,640663.1,0,19.24,81000.0,12375.0,640663.1,11.302216779257382,13.370259012711182,79.2,3.848,12.375
682.0,18.65,0.0,1.0,0.0,63.3,32.0,80000.0,3 years,MORTGAGE,35000.0,22.45,60,F,debt_consolidation,439539.7,1,18.65,80000.0,35000.0,439539.7,11.289794413577894,12.993483321948231,68.2,3.7299999999999995,35.0
667.0,31.05,0.0,1.0,0.0,77.0,24.0,35000.0,3 years,RENT,17500.0,18.55,36,D,debt_consolidation,445120.7,1,31.05,35000.0,17500.0,445120.7,10.463131911491967,13.006100760325612,66.7,6.21,17.5
717.0,25.72,0.0,0.0,0.0,56.1,24.0,92000.0,6 years,MORTGAGE,18000.0,13.99,60,C,debt_consolidation,439539.7,0,25.72,92000.0,18000.0,439539.7,11.429554725537322,12.993483321948231,71.7,5.144,18.0
702.0,32.65,0.0,1.0,0.0,92.3,40.0,55000.0,3 years,MORTGAGE,24000.0,19.99,60,E,debt_consolidation,186553.9,1,31.694400000000005,55000.0,24000.0,186553.9,10.915106645867503,12.136475484354124,70.2,6.338880000000001,24.0
722.0,4.31,0.0,0.0,0.0,11.5,15.0,46447.0,2 years,OWN,20000.0,10.74,36,B,debt_consolidation,273593.9,0,4.31,46447.0,20000.0,273593.9,10.746088686264411,12.51940016916035,72.2,0.8619999999999999,20.0
717.0,14.3,0.0,0.0,0.0,33.7,15.0,75000.0,3 years,OWN,13400.0,8.9,36,A,debt_consolidation,445120.7,0,14.3,75000.0,13400.0,445120.7,11.225256725762893,13.006100760325612,71.7,2.8600000000000003,13.4
672.0,30.21,0.0,0.0,0.0,77.2,22.0,45000.0,< 1 year,RENT,5000.0,13.11,36,B,moving,1410447.8,0,30.21,45000.0,5000.0,1410447.8,10.714439990727769,14.159417800586231,67.2,6.042,5.0
682.0,25.85,0.0,0.0,0.0,83.9,19.0,50000.0,9 years,RENT,15000.0,13.99,36,C,credit_card,519569.0,0,25.85,50000.0,15000.0,519569.0,10.819798284210286,13.160754900720871,68.2,5.17,15.0
662.0,4.68,1.0,1.0,0.0,41.9,31.0,31000.0,3 years,MORTGAGE,7000.0,17.99,36,D,credit_card,768722.9,0,4.68,31000.0,7000.0,768722.9,10.34177474101152,13.552485845448977,66.2,0.9359999999999999,7.0
692.0,27.17,0.0,1.0,0.0,94.7,26.0,138962.0,10+ years,MORTGAGE,18000.0,19.99,60,E,debt_consolidation,519569.0,1,27.17,138962.0,18000.0,519569.0,11.841962989628408,13.160754900720871,69.2,5.434,18.0
752.0,10.93,0.0,2.0,0.0,29.2,17.0,125000.0,5 years,MORTGAGE,28000.0,13.11,60,B,home_improvement,127789.1,0,10.93,125000.0,28000.0,127789.1,11.736077016252437,11.758136527773347,75.2,2.186,28.0
712.0,27.31,0.0,2.0,0.0,65.1,33.0,100000.0,10+ years,MORTGAGE,20000.0,16.29,60,C,debt_consolidation,1323400.8,0,27.31,100000.0,20000.0,1323400.8,11.51293546492023,14.095715345063464,71.2,5.462,20.0
677.0,15.9,0.0,2.0,0.0,82.5,61.0,103520.0,2 years,RENT,18000.0,20.99,36,E,debt_consolidation,2144089.6,0,15.9,103520.0,18000.0,2144089.6,11.547529769657158,14.578225591344385,67.7,3.18,18.0
732.0,28.6,0.0,0.0,0.0,13.6,43.0,34000.0,2 years,OWN,16000.0,12.12,60,B,debt_consolidation,140764.1,0,28.6,34000.0,16000.0,140764.1,10.434145214930487,11.854840718604388,73.2,5.720000000000001,16.0
707.0,8.36,0.0,0.0,0.0,43.7,39.0,120000.0,10+ years,MORTGAGE,10000.0,10.74,36,B,debt_consolidation,444478.2,0,8.36,120000.0,10000.0,444478.2,11.695255355062795,13.00465628886389,70.7,1.672,10.0
682.0,24.69,0.0,0.0,0.0,87.0,21.0,48409.0,6 years,RENT,9600.0,13.67,36,B,wedding,1323400.8,0,24.69,48409.0,9600.0,1323400.8,10.78746168293374,14.095715345063464,68.2,4.938000000000001,9.6
677.0,19.31,3.0,1.0,0.0,75.3,36.0,110000.0,10+ years,MORTGAGE,17000.0,19.99,60,E,debt_consolidation,445120.7,0,19.31,110000.0,17000.0,445120.7,11.608244735642321,13.006100760325612,67.7,3.8619999999999997,17.0
687.0,31.87,0.0,1.0,0.0,89.5,29.0,75000.0,9 years,MORTGAGE,20125.0,19.22,60,D,other,444478.2,1,31.694400000000005,75000.0,20125.0,444478.2,11.225256725762893,13.00465628886389,68.7,6.338880000000001,20.125
672.0,9.1,0.0,0.0,0.0,87.5,18.0,50000.0,5 years,RENT,10000.0,14.65,36,C,credit_card,768722.9,0,9.1,50000.0,10000.0,768722.9,10.819798284210286,13.552485845448977,67.2,1.8199999999999998,10.0
677.0,21.59,0.0,1.0,0.0,89.9,13.0,40000.0,10+ years,MORTGAGE,10000.0,15.81,36,C,debt_consolidation,768722.9,1,21.59,40000.0,10000.0,768722.9,10.596659732783579,13.552485845448977,67.7,4.318,10.0
697.0,31.46,0.0,0.0,0.0,67.8,34.0,60000.0,6 years,MORTGAGE,10000.0,12.12,36,B,home_improvement,1323400.8,0,31.46,60000.0,10000.0,1323400.8,11.002116507732017,14.095715345063464,69.7,6.292,10.0
752.0,17.41,1.0,1.0,0.0,24.1,42.0,49000.0,10+ years,OWN,12500.0,6.62,36,A,credit_card,768722.9,1,17.41,49000.0,12500.0,768722.9,10.799595985047786,13.552485845448977,75.2,3.482,12.5
682.0,12.48,0.0,0.0,0.0,74.8,31.0,98000.0,10+ years,MORTGAGE,10000.0,13.11,36,B,debt_consolidation,1410447.8,0,12.48,98000.0,10000.0,1410447.8,11.49273296168228,14.159417800586231,68.2,2.496,10.0
727.0,30.27,0.0,0.0,0.0,39.3,32.0,65000.0,10+ years,OWN,20000.0,12.12,36,B,debt_consolidation,268068.2,0,30.27,65000.0,20000.0,268068.2,11.082157933374816,12.498996704730999,72.7,6.054,20.0
692.0,13.04,0.0,0.0,0.0,76.5,9.0,73000.0,10+ years,RENT,6000.0,9.76,36,B,debt_consolidation,176323.1,0,13.04,73000.0,6000.0,176323.1,11.19822841866684,12.080073386461823,69.2,2.6079999999999997,6.0
667.0,13.54,2.0,1.0,0.0,95.0,51.0,128000.0,2 years,RENT,10000.0,19.22,36,D,debt_consolidation,445120.7,1,13.54,128000.0,10000.0,445120.7,11.759793355371237,13.006100760325612,66.7,2.7079999999999997,10.0
682.0,21.75,0.0,1.0,1.0,45.8,29.0,55000.0,7 years,RENT,2800.0,13.67,36,B,debt_consolidation,640663.1,0,21.75,55000.0,2800.0,640663.1,10.915106645867503,13.370259012711182,68.2,4.35,2.8
672.0,34.0,0.0,3.0,0.0,75.8,22.0,27000.0,7 years,RENT,6000.0,14.65,36,C,credit_card,445120.7,1,31.694400000000005,27000.0,6000.0,445120.7,10.203629181337648,13.006100760325612,67.2,6.338880000000001,6.0
722.0,19.55,0.0,0.0,0.0,71.9,22.0,55000.0,10+ years,MORTGAGE,19950.0,13.99,60,C,debt_consolidation,640663.1,1,19.55,55000.0,19950.0,640663.1,10.915106645867503,13.370259012711182,72.2,3.91,19.95
682.0,13.08,0.0,0.0,0.0,38.6,10.0,40000.0,,RENT,12300.0,13.67,36,B,debt_consolidation,768722.9,0,13.08,40000.0,12300.0,768722.9,10.596659732783579,13.552485845448977,68.2,2.616,12.3
672.0,17.69,0.0,1.0,0.0,73.0,45.0,68106.0,6 years,RENT,21000.0,18.25,36,D,debt_consolidation,69335.6,0,17.69,68106.0,21000.0,69335.6,11.128835276869756,11.146713761788655,67.2,3.5380000000000003,21.0
672.0,10.28,0.0,0.0,0.0,90.3,27.0,124000.0,6 years,RENT,14000.0,18.25,36,D,debt_consolidation,1323400.8,0,10.28,124000.0,14000.0,1323400.8,11.728044909070785,14.095715345063464,67.2,2.056,14.0
672.0,6.65,0.0,1.0,0.0,50.5,8.0,65000.0,3 years,RENT,5700.0,15.81,36,C,small_business,2144089.6,0,6.65,65000.0,5700.0,2144089.6,11.082157933374816,14.578225591344385,67.2,1.33,5.7
692.0,23.97,0.0,0.0,0.0,88.3,23.0,68200.0,2 years,RENT,10000.0,12.12,36,B,debt_consolidation,2144089.6,1,23.97,68200.0,10000.0,2144089.6,11.130214506480655,14.578225591344385,69.2,4.794,10.0
662.0,21.9,0.0,1.0,0.0,90.0,8.0,20000.0,6 years,RENT,4375.0,18.25,36,D,debt_consolidation,1323400.8,1,21.9,20000.0,4375.0,1323400.8,9.90353755128617,14.095715345063464,66.2,4.38,4.375
697.0,19.17,0.0,0.0,0.0,68.7,11.0,35000.0,4 years,RENT,6625.0,9.76,36,B,debt_consolidation,2144089.6,0,19.17,35000.0,6625.0,2144089.6,10.463131911491967,14.578225591344385,69.7,3.8340000000000005,6.625
752.0,28.25,0.0,1.0,0.0,58.6,6.0,13000.0,< 1 year,RENT,4000.0,7.9,36,A,major_purchase,2144089.6,0,28.25,16000.0,4000.0,2144089.6,9.680406499268875,14.578225591344385,75.2,5.65,4.0
672.0,14.64,0.0,2.0,0.0,65.0,15.0,100000.0,3 years,RENT,19200.0,21.97,60,E,credit_card,445120.7,1,14.64,100000.0,19200.0,445120.7,11.51293546492023,13.006100760325612,67.2,2.928,19.2
697.0,26.09,0.0,1.0,0.0,84.3,26.0,43000.0,5 years,RENT,16000.0,18.25,60,D,debt_consolidation,400623.3,0,26.09,43000.0,16000.0,400623.3,10.668978650219241,12.900776863278333,69.7,5.218,16.0
677.0,14.94,0.0,0.0,0.0,89.1,17.0,45000.0,< 1 year,MORTGAGE,6000.0,13.11,36,B,debt_consolidation,768722.9,0,14.94,45000.0,6000.0,768722.9,10.714439990727769,13.552485845448977,67.7,2.988,6.0
707.0,16.54,0.0,0.0,0.0,35.9,10.0,23000.0,5 years,RENT,5600.0,7.9,36,A,debt_consolidation,768722.9,1,16.54,23000.0,5600.0,768722.9,10.043292972227004,13.552485845448977,70.7,3.308,5.6
712.0,17.09,0.0,1.0,1.0,57.2,40.0,80000.0,8 years,MORTGAGE,2625.0,9.76,36,B,debt_consolidation,174427.6,0,17.09,80000.0,2625.0,174427.6,11.289794413577894,12.069265034816452,71.2,3.418,2.625
672.0,19.29,0.0,1.0,0.0,53.1,11.0,65000.0,6 years,RENT,25475.0,20.99,36,E,credit_card,1323400.8,1,19.29,65000.0,25475.0,1323400.8,11.082157933374816,14.095715345063464,67.2,3.8579999999999997,25.475
702.0,21.73,0.0,2.0,0.0,52.4,13.0,85000.0,< 1 year,MORTGAGE,9600.0,13.11,36,B,other,439539.7,0,21.73,85000.0,9600.0,439539.7,11.350418300109132,12.993483321948231,70.2,4.346,9.6
672.0,22.78,0.0,2.0,0.0,66.1,19.0,43937.92,1 year,RENT,6000.0,14.65,36,C,debt_consolidation,273593.9,0,22.78,43937.92,6000.0,273593.9,10.69055576666521,12.51940016916035,67.2,4.556,6.0
687.0,12.36,0.0,0.0,0.0,80.1,27.0,100000.0,4 years,RENT,35000.0,18.55,36,D,medical,2144089.6,0,12.36,100000.0,35000.0,2144089.6,11.51293546492023,14.578225591344385,68.7,2.472,35.0
667.0,29.04,0.0,0.0,0.0,91.8,29.0,40000.0,< 1 year,RENT,12000.0,19.99,36,E,credit_card,42041.6,1,29.04,40000.0,12000.0,43550.7,10.596659732783579,10.681681055630232,66.7,5.808,12.0
722.0,6.38,0.0,0.0,0.0,58.9,5.0,22000.0,< 1 year,MORTGAGE,1700.0,12.12,36,B,other,1410447.8,0,6.38,22000.0,1700.0,1410447.8,9.99884318585288,14.159417800586231,72.2,1.276,1.7
677.0,5.85,0.0,1.0,0.0,66.4,8.0,31200.0,2 years,RENT,7200.0,15.31,36,C,major_purchase,768722.9,1,5.85,31200.0,7200.0,768722.9,10.348205424565993,13.552485845448977,67.7,1.17,7.2
677.0,15.46,0.0,1.0,0.0,82.0,44.0,35784.0,2 years,OWN,12000.0,15.31,36,C,debt_consolidation,57717.5,0,15.46,35784.0,12000.0,57717.5,10.485284090172698,10.963315699406479,67.7,3.092,12.0
667.0,29.43,0.0,1.0,0.0,78.5,22.0,53000.0,1 year,RENT,3600.0,15.81,36,C,wedding,400623.3,0,29.43,53000.0,3600.0,400623.3,10.87806606028079,12.900776863278333,66.7,5.886,3.6
682.0,32.55,0.0,0.0,0.0,76.8,12.0,16000.0,1 year,RENT,8000.0,13.11,36,B,credit_card,2144089.6,0,31.694400000000005,16000.0,8000.0,2144089.6,9.680406499268875,14.578225591344385,68.2,6.338880000000001,8.0
707.0,14.24,0.0,0.0,0.0,50.7,14.0,40268.0,7 years,RENT,4000.0,7.9,36,A,credit_card,2144089.6,0,14.24,40268.0,4000.0,2144089.6,10.603337221155746,14.578225591344385,70.7,2.848,4.0
692.0,6.44,0.0,0.0,0.0,67.8,5.0,41000.0,< 1 year,OWN,3000.0,12.12,36,B,debt_consolidation,1323400.8,0,6.44,41000.0,3000.0,1323400.8,10.62135173563291,14.095715345063464,69.2,1.288,3.0
682.0,5.95,0.0,3.0,0.0,84.5,11.0,30000.0,3 years,RENT,10000.0,14.65,36,C,debt_consolidation,2144089.6,0,5.95,30000.0,10000.0,2144089.6,10.308985993422082,14.578225591344385,68.2,1.19,10.0
717.0,13.87,0.0,1.0,0.0,64.6,15.0,45000.0,7 years,MORTGAGE,15000.0,13.11,36,B,debt_consolidation,768722.9,0,13.87,45000.0,15000.0,768722.9,10.714439990727769,13.552485845448977,71.7,2.774,15.0
692.0,24.78,0.0,1.0,0.0,87.9,38.0,80000.0,3 years,MORTGAGE,9600.0,13.99,36,C,debt_consolidation,2144089.6,0,24.78,80000.0,9600.0,2144089.6,11.289794413577894,14.578225591344385,69.2,4.956,9.6
762.0,9.72,0.0,1.0,0.0,23.8,19.0,140000.0,2 years,RENT,15000.0,7.9,36,A,debt_consolidation,1323400.8,0,9.72,140000.0,15000.0,1323400.8,11.849404844423074,14.095715345063464,76.2,1.9440000000000002,15.0
682.0,23.83,0.0,2.0,0.0,89.8,21.0,114000.0,10+ years,MORTGAGE,10000.0,15.31,36,C,debt_consolidation,400623.3,1,23.83,114000.0,10000.0,400623.3,11.643962499267984,12.900776863278333,68.2,4.766,10.0
667.0,15.0,0.0,1.0,0.0,81.1,24.0,70000.0,4 years,RENT,25000.0,23.33,60,F,debt_consolidation,720881.5,1,15.0,70000.0,25000.0,720881.5,11.156264806643742,13.488230047696899,66.7,3.0,25.0
717.0,7.22,4.0,1.0,0.0,70.6,16.0,70000.0,1 year,MORTGAGE,7200.0,8.9,36,A,debt_consolidation,274540.5,1,7.22,70000.0,7200.0,274540.5,11.156264806643742,12.522854070032228,71.7,1.444,7.2
707.0,10.64,0.0,0.0,0.0,81.8,25.0,110000.0,1 year,MORTGAGE,21000.0,12.12,36,B,credit_card,42041.6,0,10.64,110000.0,21000.0,43550.7,11.608244735642321,10.681681055630232,70.7,2.128,21.0
697.0,19.42,0.0,0.0,0.0,51.0,26.0,83000.0,9 years,MORTGAGE,12000.0,12.12,36,B,debt_consolidation,640663.1,0,19.42,83000.0,12000.0,640663.1,11.326607934898927,13.370259012711182,69.7,3.8840000000000003,12.0
752.0,6.7,0.0,0.0,0.0,47.1,37.0,225000.0,6 years,MORTGAGE,6000.0,6.03,36,A,car,444478.2,0,6.7,220000.0,6000.0,444478.2,12.301387370778713,13.00465628886389,75.2,1.34,6.0
672.0,15.4,0.0,2.0,0.0,86.8,31.0,120000.0,3 years,RENT,35000.0,23.26,60,F,debt_consolidation,2144089.6,1,15.4,120000.0,35000.0,2144089.6,11.695255355062795,14.578225591344385,67.2,3.08,35.0
682.0,30.78,0.0,0.0,0.0,67.4,36.0,82000.0,10+ years,MORTGAGE,14825.0,13.11,36,B,debt_consolidation,640663.1,0,30.78,82000.0,14825.0,640663.1,11.314486721293981,13.370259012711182,68.2,6.156000000000001,14.825
677.0,8.43,2.0,1.0,0.0,53.7,18.0,115000.0,7 years,RENT,6000.0,13.99,36,C,credit_card,445120.7,0,8.43,115000.0,6000.0,445120.7,11.652696102959753,13.006100760325612,67.7,1.686,6.0
702.0,21.15,0.0,0.0,0.0,50.1,12.0,74792.0,3 years,RENT,14000.0,10.74,36,B,credit_card,2144089.6,0,21.15,74792.0,14000.0,2144089.6,11.222479576695717,14.578225591344385,70.2,4.2299999999999995,14.0
672.0,17.18,0.0,0.0,0.0,67.2,7.0,16000.0,3 years,RENT,3375.0,13.67,36,B,moving,1323400.8,0,17.18,16000.0,3375.0,1323400.8,9.680406499268875,14.095715345063464,67.2,3.436,3.375
677.0,16.85,0.0,2.0,1.0,65.6,29.0,70000.0,6 years,RENT,12000.0,15.31,36,C,debt_consolidation,273593.9,0,16.85,70000.0,12000.0,273593.9,11.156264806643742,12.51940016916035,67.7,3.37,12.0
667.0,22.25,0.0,0.0,0.0,77.1,10.0,28800.0,3 years,RENT,5850.0,14.65,36,C,debt_consolidation,2144089.6,0,22.25,28800.0,5850.0,2144089.6,10.268165387743457,14.578225591344385,66.7,4.45,5.85
697.0,7.35,0.0,0.0,0.0,18.3,29.0,106358.0,5 years,OWN,12000.0,12.12,36,B,other,768722.9,0,7.35,106358.0,12000.0,768722.9,11.574575443281917,13.552485845448977,69.7,1.47,12.0
707.0,24.43,0.0,0.0,0.0,83.9,17.0,62000.0,5 years,RENT,16000.0,17.99,60,D,credit_card,1323400.8,0,24.43,62000.0,16000.0,1323400.8,11.034905792929415,14.095715345063464,70.7,4.886,16.0
677.0,32.63,1.0,0.0,0.0,89.9,36.0,48000.0,5 years,RENT,15000.0,14.65,36,C,credit_card,38437.7,0,31.694400000000005,48000.0,15000.0,43550.7,10.778977123006351,10.681681055630232,67.7,6.338880000000001,15.0
782.0,14.81,0.0,2.0,0.0,9.6,51.0,89900.0,10+ years,OWN,2500.0,6.03,36,A,other,244114.4,0,14.81,89900.0,2500.0,244114.4,11.40646434386837,12.405392246857383,78.2,2.962,2.5
717.0,18.12,0.0,1.0,0.0,31.6,10.0,60000.0,3 years,RENT,16000.0,13.11,36,B,debt_consolidation,274540.5,0,18.12,60000.0,16000.0,274540.5,11.002116507732017,12.522854070032228,71.7,3.624,16.0
662.0,16.53,0.0,0.0,0.0,71.4,12.0,76739.0,5 years,RENT,10000.0,17.99,36,D,debt_consolidation,334555.5,0,16.53,76739.0,10000.0,334555.5,11.248178363800942,12.72055806406985,66.2,3.306,10.0
712.0,14.2,0.0,1.0,0.0,57.9,43.0,120000.0,10+ years,MORTGAGE,16000.0,13.67,36,B,debt_consolidation,445120.7,0,14.2,120000.0,16000.0,445120.7,11.695255355062795,13.006100760325612,71.2,2.84,16.0
692.0,13.28,0.0,1.0,0.0,93.1,17.0,75000.0,7 years,RENT,10750.0,15.31,36,C,other,2144089.6,0,13.28,75000.0,10750.0,2144089.6,11.225256725762893,14.578225591344385,69.2,2.6559999999999997,10.75
